SpellId,SpellXSpellVisualId
40649,321743
40650,321744
40651,321745
40735,321746
40736,321747
40737,321748
40815,321749
40817,321750
40889,321751
40890,321752
40891,321753
40892,321754
40972,321755
40973,321756
40974,321757
40976,321758
41056,321759
41057,321760
41132,321761
41133,321762
41134,321763
41135,321764
41205,321768
41206,321769
41280,321770
41281,321771
41282,321772
41363,321773
41364,321774
41365,321775
41367,321776
41443,321777
41444,321778
41445,321779
41506,321780
41507,321781
41509,321782
41510,321783
41596,321784
41597,321785
40420,321786
40423,321787
40492,321788
40493,321789
40496,321790
40573,321791
40574,321792
40652,321793
40653,321794
40654,321795
40655,321796
40739,321797
40740,321798
40818,321799
40821,321800
40893,321801
40894,321802
40895,321803
40896,321804
40982,321805
41058,321806
41059,321807
41060,321808
41061,321809
41142,321811
41207,321812
41208,321813
41283,321817
41284,321818
41368,321819
41369,321820
41370,321821
41371,321822
41446,321823
41447,321824
41448,321825
41513,321826
41514,321827
41515,321828
41600,321829
41601,321830
41603,321831
41604,321832
40424,321833
40425,321834
40427,321835
40428,321836
40497,321837
40498,321838
40499,321839
40501,321840
40575,321841
40656,321842
40657,321843
40659,321844
40742,321845
40743,321846
40822,321847
40823,321848
40824,321849
40825,321850
40897,321851
40898,321852
40899,321853
40900,321854
41063,321855
41064,321856
41213,321861
41214,321862
41289,321863
41290,321864
41291,321865
41292,321866
41372,321867
41373,321868
41374,321869
41375,321870
41450,321871
41451,321872
41452,321873
41516,321874
41517,321875
41518,321876
41519,321877
41605,321878
41606,321879
40429,321880
40430,321881
40431,321882
40432,321883
40503,321884
40504,321885
40505,321886
40506,321887
40576,321888
40578,321889
40663,321890
40664,321891
40665,321892
40744,321893
40745,321894
40747,321895
40748,321896
40827,321897
40828,321898
40830,321899
40901,321900
40902,321901
40903,321902
40904,321903
40905,321904
40989,321905
40990,321906
40991,321907
41067,321908
41068,321909
41069,321910
41070,321911
41150,321914
41218,321915
41220,321916
41221,321917
41299,321918
41300,321919
41301,321920
41376,321921
41377,321922
41378,321923
41379,321924
41453,321925
41455,321926
41456,321927
41457,321928
41520,321929
41524,321930
43443,321931
43444,321932
43446,321933
43563,321934
43575,321935
41911,321936
41912,321937
41913,321938
41992,321939
41995,321940
42170,321941
42171,321942
42292,321943
42294,321944
42296,321945
42398,321947
42399,321948
42400,321949
42401,321950
42402,321951
42520,321952
42521,321953
42522,321954
42651,321955
42654,321956
42656,321957
42794,321958
42801,321959
42802,321960
43121,321961
43124,321962
43125,321963
43298,321964
43299,321965
43301,321966
43447,321967
43448,321968
43449,321969
43450,321970
43577,321971
43578,321972
43579,321973
41914,321974
41915,321975
41916,321976
41917,321977
41918,321978
42002,321979
42090,321980
42177,321981
42299,321982
42300,321983
42301,321984
42302,321985
42304,321987
42407,321988
42533,321989
42535,321990
42657,321991
42659,321992
42662,321993
42803,321995
42804,321996
42805,321997
43127,321998
43128,321999
43129,322000
43130,322001
43302,322002
43303,322003
43305,322004
43451,322005
43452,322006
43453,322007
43581,322008
43582,322009
43583,322010
43584,322011
41920,322012
41921,322013
42004,322014
42005,322015
42198,322016
42200,322017
42305,322018
42308,322020
42309,322021
42311,322022
42411,322023
42413,322024
42542,322025
42546,322027
42547,322028
42548,322029
42667,322030
42668,322031
42818,322032
43131,322033
43132,322034
43133,322035
43134,322036
43309,322037
43311,322038
43456,322039
43457,322040
43585,322041
43586,322042
43587,322043
41924,322044
41926,322045
42010,322046
42012,322047
42312,322048
42313,322049
42317,322050
42318,322051
42418,322052
42420,322053
42422,322054
42425,322055
42549,322056
42552,322057
42556,322058
42558,322059
42673,322061
42679,322062
42680,322063
42821,322064
42823,322065
42835,322066
43135,322067
43137,322068
43139,322069
43140,322070
43313,322071
43317,322072
43461,322073
43463,322074
43464,322075
43465,322076
43467,322077
43589,322078
43590,322079
43592,322080
43593,322081
43594,322082
41932,322083
42019,322084
42208,322085
42209,322086
42210,322087
42211,322088
42212,322089
42213,322090
42322,322091
42323,322092
42325,322093
42332,322094
42427,322095
42429,322096
42431,322097
42565,322098
42566,322099
42567,322100
42570,322101
42571,322102
42681,322103
42683,322104
42684,322105
42866,322106
42867,322107
42869,322108
43142,322109
43143,322110
43144,322111
43145,322112
43147,322113
43332,322114
43339,322115
43343,322116
43344,322117
43613,322118
43615,322119
43620,322120
43621,322121
43622,322122
41936,322123
41937,322124
41938,322125
41939,322126
42023,322127
42024,322128
42025,322129
42218,322130
42220,322131
42222,322132
42223,322133
42333,322134
42334,322135
42335,322136
42336,322137
42433,322138
42434,322139
42435,322140
42436,322141
42438,322142
42574,322143
42575,322144
42576,322145
42579,322146
42687,322147
42688,322148
42690,322150
42879,322151
42909,322152
43150,322153
43153,322154
43352,322155
41940,322156
41943,322157
41944,322158
42027,322159
42114,322160
42224,322161
42225,322162
42226,322163
42227,322164
42228,322165
42229,322166
42338,322167
42340,322168
42344,322169
42345,322170
42346,322171
42439,322172
42440,322173
42441,322174
42580,322175
42581,322176
42582,322177
42583,322178
42584,322179
42691,322180
42692,322181
42693,322182
42694,322183
42695,322184
42910,322185
42919,322186
42924,322187
42929,322188
42932,322189
43154,322190
43155,322191
43158,322192
43353,322193
43356,322194
43357,322195
43358,322196
41945,322197
41946,322198
41947,322199
42118,322200
42230,322201
42231,322202
42232,322203
42233,322204
42234,322205
42347,322206
42348,322207
42349,322208
42350,322209
42452,322210
42454,322211
42455,322212
42586,322213
42587,322214
42588,322215
42589,322216
42590,322217
42696,322218
42706,322219
42709,322220
42710,322221
42711,322222
42936,322223
42943,322224
42965,322225
42966,322226
42967,322227
43184,322228
43205,322229
43207,322230
43359,322231
43361,322232
43362,322233
43493,322234
43501,322236
41955,322237
42047,322238
42048,322239
42049,322240
42050,322241
42051,322242
42351,322243
42354,322244
42355,322245
42591,322246
42592,322247
42593,322248
42594,322249
42715,322251
42720,322252
42725,322253
42726,322254
42969,322255
42971,322256
43208,322258
43210,322259
43211,322260
43213,322261
43363,322262
43364,322263
43382,322264
43505,322265
43506,322266
43515,322267
43517,322268
43647,322269
41956,322270
41957,322271
41958,322272
41959,322273
41960,322274
42052,322275
42131,322276
42132,322277
42243,322278
42244,322279
42245,322280
42246,322281
42247,322282
42356,322283
42357,322284
42364,322285
42365,322286
42466,322287
42471,322288
42477,322289
42598,322291
42731,322295
42735,322297
42974,322298
42976,322299
43215,322300
43217,322301
43383,322302
43518,322303
43519,322304
43520,322305
43521,322306
41961,322307
41962,322308
41964,322309
42058,322310
42133,322311
42248,322312
42249,322313
42250,322314
42251,322315
42478,322316
42479,322317
42481,322318
42483,322319
42604,322321
42606,322322
42736,322323
42741,322325
42744,322326
42745,322327
42994,322328
43005,322329
43034,322330
43050,322331
43240,322332
43242,322333
43243,322334
43244,322335
43245,322336
43418,322337
43420,322338
43421,322339
43522,322340
43523,322341
43524,322342
43525,322343
41965,322344
41966,322345
41968,322346
41969,322347
42138,322348
42139,322349
42142,322350
42254,322351
42255,322352
42256,322353
42257,322354
42258,322355
42372,322356
42373,322357
42374,322358
42490,322359
42607,322360
42608,322361
42609,322362
42610,322363
42746,322365
42747,322366
42753,322367
42754,322368
43093,322369
43246,322370
43249,322371
43255,322372
43422,322373
43423,322374
43424,322375
43425,322376
43426,322377
43526,322378
43527,322379
43528,322380
43529,322381
41971,322382
41972,322383
41975,322384
42144,322385
42145,322386
42259,322387
42260,322388
42261,322389
42262,322390
42263,322391
42376,322392
42377,322393
42380,322394
42495,322395
42496,322396
42613,322397
42615,322399
42755,322401
42758,322402
42760,322403
42761,322404
43095,322405
43097,322406
43098,322407
43258,322408
43427,322409
43428,322410
43429,322411
43430,322412
43530,322413
41978,322414
42074,322415
42075,322416
42264,322417
42270,322418
42381,322419
42382,322420
42383,322421
42384,322422
42497,322423
42499,322424
42500,322425
42501,322426
42620,322427
42621,322428
42762,322429
42766,322430
42774,322431
43100,322432
43101,322433
43104,322434
43105,322435
43265,322437
43267,322438
43431,322439
43432,322440
43433,322441
43435,322442
43541,322443
43545,322444
43547,322445
41982,322446
41984,322447
42079,322448
42156,322449
42277,322450
42280,322451
42386,322452
42390,322453
42391,322454
42393,322455
42502,322456
42505,322457
42507,322458
42510,322459
42628,322460
42629,322461
42630,322462
42776,322463
42777,322464
43108,322465
43110,322466
43268,322467
43271,322468
43272,322469
43273,322470
43436,322471
43437,322472
43438,322473
43439,322474
43548,322475
43549,322476
43550,322477
43552,322479
41985,322480
41986,322481
41988,322482
41990,322483
42084,322484
42161,322485
42164,322486
42165,322487
42169,322488
42285,322489
42287,322490
42290,322491
42291,322492
42395,322493
42396,322494
42397,322495
42514,322496
42515,322497
42517,322498
42644,322499
42648,322500
42650,322501
42783,322502
42784,322503
42787,322504
43112,322505
43113,322506
43114,322507
43116,322508
43118,322509
43119,322510
43290,322511
43292,322512
43293,322513
43294,322514
43440,322515
43441,322516
43442,322517
45417,322518
45418,322519
45421,322520
45671,322521
45676,322522
45680,322523
43697,322524
43698,322525
43699,322526
43816,322527
43818,322528
44054,322533
44141,322534
44142,322535
44144,322536
44271,322537
44272,322538
44273,322539
44274,322540
44415,322541
44417,322542
44740,322543
44868,322544
44869,322545
44871,322546
44872,322547
44953,322550
44955,322551
44956,322552
45038,322554
45039,322555
45120,322557
45121,322558
45122,322559
45201,322560
45203,322561
45290,322563
45291,322564
45292,322565
45293,322566
45426,322567
45427,322568
45428,322569
45429,322570
45430,322571
45431,322572
45690,322573
45694,322574
45695,322575
43707,322577
43710,322579
43820,322580
43821,322581
43822,322582
43927,322583
44055,322584
44151,322585
44153,322586
44155,322588
44276,322589
44279,322590
44285,322591
44418,322592
44426,322593
44431,322594
44432,322595
44744,322596
44750,322597
44752,322598
44873,322599
44874,322600
44877,322601
44957,322602
44958,322603
45040,322605
45123,322606
45125,322607
45127,322608
45209,322609
45294,322610
45295,322611
45296,322612
45297,322613
45432,322614
45437,322615
45438,322616
45696,322618
45697,322619
45699,322620
45714,322621
43712,322622
43713,322623
43715,322624
43944,322625
43948,322628
44067,322629
44068,322630
44157,322631
44163,322633
44164,322634
44286,322635
44289,322636
44290,322637
44434,322638
44436,322639
44451,322640
44753,322641
44755,322642
44880,322643
44881,322644
44882,322645
44883,322646
44884,322647
44885,322648
44968,322649
44969,322650
44970,322651
45043,322653
45044,322654
45046,322655
45048,322656
45049,322657
45129,322658
45212,322659
45213,322660
45214,322661
45215,322662
45298,322663
45299,322664
45300,322665
45440,322666
45442,322667
45444,322668
45455,322669
45719,322670
45722,322671
43716,322672
43717,322673
43718,322674
43838,322675
43949,322676
43950,322677
43953,322678
43957,322679
43958,322680
43959,322681
44291,322683
44457,322684
44461,322686
44762,322687
45050,322688
45051,322689
45052,322690
45053,322691
45133,322692
45137,322693
45219,322694
45220,322695
45221,322696
45222,322697
45301,322698
45302,322699
45311,322700
45457,322701
45461,322702
45468,322703
45724,322704
43723,322705
43724,322706
43960,322707
43961,322708
43964,322709
43966,322710
44174,322711
44175,322712
44176,322713
44294,322714
44467,322715
44468,322716
44475,322717
44765,322718
44768,322721
44977,322722
44978,322723
45055,322724
45141,322725
45223,322727
45224,322728
45226,322729
45227,322730
45314,322731
45317,322732
45320,322733
45473,322734
45476,322735
45478,322736
45729,322737
45731,322738
45732,322739
45737,322740
45740,322741
43846,322742
43967,322744
43968,322745
43974,322746
44080,322748
44082,322749
44177,322750
44178,322751
44181,322752
44477,322753
44478,322754
44479,322755
44480,322756
44481,322757
44769,322758
44770,322759
44776,322761
44777,322762
44981,322763
44985,322764
44986,322765
45061,322767
45149,322768
45229,322769
45230,322770
45232,322771
45233,322772
45329,322773
45479,322774
45480,322775
45741,322776
45746,322777
45765,322779
43731,322780
43732,322781
43733,322782
43734,322783
43987,322784
44090,322785
44185,322786
44189,322787
44190,322788
44314,322789
44482,322790
44503,322791
44504,322792
44779,322793
44794,322795
45063,322796
45065,322797
45066,322798
45150,322799
45152,322800
45153,322801
45235,322802
45236,322803
45237,322804
45336,322807
45337,322808
45770,322809
45772,322810
43738,322811
43740,322812
43988,322813
43991,322814
43993,322815
44191,322816
44192,322817
44193,322818
44194,322819
44196,322820
44317,322821
44318,322822
44319,322823
44505,322824
44517,322825
44518,322826
44519,322827
44798,322828
44799,322829
44800,322830
44993,322831
44994,322832
45067,322833
45072,322834
45241,322837
45242,322838
45342,322839
45345,322840
45495,322841
45779,322842
45781,322843
45784,322844
45785,322845
43742,322846
43995,322847
43996,322848
44198,322849
44199,322850
44200,322851
44202,322852
44204,322853
44320,322854
44321,322855
44322,322856
44326,322857
44328,322858
44329,322859
44520,322860
44533,322861
44806,322862
44997,322863
44998,322864
45000,322865
45075,322866
45076,322867
45078,322868
45246,322869
45350,322870
45351,322871
45352,322872
45573,322873
45574,322874
45582,322875
45789,322876
45792,322877
45806,322878
43747,322879
43749,322880
43864,322881
43869,322882
43873,322883
43880,322884
44007,322885
44008,322886
44010,322887
44107,322888
44109,322889
44210,322890
44332,322891
44335,322892
44534,322893
44536,322894
44817,322895
44821,322896
44824,322897
45001,322898
45002,322899
45004,322900
45082,322901
45083,322902
45248,322903
45251,322904
45252,322905
45356,322906
45589,322907
45590,322908
43648,322909
43653,322910
43654,322911
43655,322912
43656,322913
43751,322914
43753,322915
43883,322916
44014,322917
44015,322918
44016,322919
44021,322920
44022,322921
44110,322922
44111,322923
44212,322924
44218,322925
44219,322926
44220,322927
44221,322928
44222,322929
44339,322930
44342,322931
44343,322932
44344,322933
44538,322935
44540,322936
44547,322937
44574,322938
44577,322939
44825,322940
44827,322941
44828,322942
44829,322943
45006,322944
45010,322945
45012,322946
45084,322947
45085,322948
45171,322949
45172,322950
45174,322951
45175,322952
45256,322953
45257,322954
45366,322955
45368,322956
45369,322957
45371,322958
45618,322960
43657,322961
43659,322962
43660,322963
43661,322964
43755,322965
43758,322966
43759,322967
43761,322969
43896,322970
43897,322971
43898,322972
44023,322973
44025,322974
44027,322975
44028,322976
44029,322977
44030,322978
44112,322979
44113,322980
44223,322981
44224,322982
44352,322984
44353,322985
44355,322986
44583,322987
44586,322988
44836,322989
44837,322990
45014,322991
45015,322992
45017,322993
45018,322994
45093,322995
45094,322996
45177,322997
45262,322999
45263,323000
45373,323001
45385,323002
45389,323003
45638,323004
45641,323005
45642,323006
45644,323007
43662,323008
43763,323010
43765,323011
43899,323012
43900,323013
44031,323014
44033,323015
44114,323016
44115,323017
44116,323018
44233,323019
44237,323020
44359,323021
44587,323022
44599,323023
44600,323024
44604,323025
44841,323026
44843,323027
44844,323028
45019,323029
45020,323030
45022,323032
45095,323033
45096,323034
45100,323037
45182,323038
45265,323039
45269,323040
45270,323041
45395,323042
45645,323043
45646,323044
45647,323045
45648,323046
45649,323047
45650,323048
43673,323049
43674,323050
43676,323051
43771,323054
43772,323055
43903,323057
43904,323058
43905,323059
43906,323060
44035,323061
44036,323062
44038,323063
44040,323064
44120,323065
44121,323066
44130,323067
44241,323068
44251,323069
44252,323070
44369,323071
44370,323072
44605,323073
44606,323074
44639,323075
44640,323076
44933,323077
45023,323078
45024,323079
45025,323080
45026,323081
45027,323082
45101,323083
45104,323084
45105,323085
45185,323086
45189,323087
45271,323088
45273,323089
45275,323090
45276,323091
45397,323092
45399,323093
45657,323094
45659,323095
45661,323096
45662,323097
43684,323099
43776,323100
43777,323101
43778,323102
43779,323103
44131,323109
44132,323110
44133,323111
44136,323112
44255,323113
44256,323114
44257,323115
44263,323116
44374,323117
44383,323119
44389,323121
44644,323122
44655,323123
44658,323124
44659,323125
44856,323126
44936,323129
44937,323130
44940,323131
44943,323132
45028,323133
45029,323134
45030,323135
45031,323136
45109,323137
45111,323138
45191,323139
45192,323140
45195,323141
45280,323142
45281,323143
45282,323144
45283,323145
45284,323146
45401,323147
45402,323148
45403,323149
45406,323150
45664,323151
45665,323152
45666,323153
45669,323154
43688,323156
43808,323158
43809,323159
43918,323160
43919,323161
44137,323166
44138,323167
44264,323168
44267,323169
44268,323170
44391,323172
44406,323173
44411,323174
44670,323175
44732,323176
44863,323177
44864,323178
44865,323179
44866,323180
44949,323181
44950,323182
45032,323183
45033,323184
45034,323185
45112,323186
45114,323187
45115,323188
45117,323189
45197,323190
45199,323191
45200,323192
45286,323193
45287,323194
45288,323195
45289,323196
45411,323197
45415,323198
45416,323199
50986,323200
51010,323201
51149,323202
45856,323203
45859,323204
46030,323205
46031,323206
46033,323207
46035,323208
46036,323209
46138,323210
46139,323211
46140,323212
46141,323213
46142,323214
46227,323215
46228,323216
46229,323217
46230,323218
46235,323219
46321,323220
46325,323221
46326,323222
46327,323223
46459,323224
46460,323225
46597,323231
46599,323232
46601,323233
46745,323234
47106,323235
47109,323236
47676,323237
47690,323238
47691,323239
47718,323240
47759,323241
47760,323242
50048,323243
51412,323244
51413,323245
51415,323246
45860,323247
45862,323248
45866,323249
46143,323250
46144,323251
46145,323252
46149,323253
46150,323254
46236,323255
46238,323256
46239,323257
46240,323258
46241,323259
46332,323260
46333,323261
46336,323262
46463,323263
46466,323264
46467,323265
46604,323269
46605,323270
46607,323271
46757,323272
46762,323273
46898,323274
46901,323275
47114,323276
47127,323277
47977,323278
49302,323280
49322,323281
49324,323282
49325,323283
49326,323284
50063,323285
51510,323286
51581,323287
45885,323288
45889,323289
45890,323290
46042,323291
46043,323292
46044,323293
46045,323294
46151,323295
46153,323296
46154,323297
46242,323298
46243,323299
46247,323300
46339,323301
46341,323302
46343,323303
46468,323304
46469,323305
46608,323309
46609,323310
46611,323311
46612,323312
46613,323313
46614,323314
46763,323315
46768,323316
46771,323317
46775,323318
46776,323319
46907,323320
46925,323321
46927,323322
46929,323323
47131,323324
48025,323326
48027,323327
48032,323328
48033,323329
49327,323330
49328,323331
49336,323332
49337,323333
49338,323334
50066,323335
50071,323336
50072,323337
50093,323338
45895,323341
45896,323342
46046,323343
46047,323344
46049,323345
46155,323346
46159,323347
46160,323348
46161,323349
46345,323350
46350,323351
46352,323352
46353,323353
46473,323356
46474,323357
46615,323361
46616,323362
46617,323363
46618,323364
46623,323365
46625,323366
46777,323367
46778,323368
46779,323369
46931,323370
47168,323371
48041,323372
48042,323373
49352,323374
49353,323375
49358,323376
49359,323377
50098,323378
50099,323379
50101,323380
51657,323381
51661,323382
51695,323383
51697,323384
45897,323385
45900,323386
46162,323387
46163,323388
46164,323389
46165,323390
46359,323391
46363,323392
46364,323393
46365,323394
46475,323395
46479,323396
46480,323397
46626,323401
46627,323402
46628,323403
46786,323404
47175,323405
48098,323406
48149,323407
49360,323408
49361,323409
49368,323410
50194,323411
50200,323412
50242,323413
51716,323414
51847,323415
45905,323416
45906,323417
45909,323418
45911,323419
46054,323420
46168,323421
46172,323422
46173,323423
46174,323424
46262,323425
46263,323426
46264,323427
46265,323428
46266,323429
46366,323430
46367,323431
46481,323433
46483,323434
46484,323435
46541,323437
46542,323438
46543,323439
46637,323440
46643,323441
46648,323442
46801,323443
46803,323444
46804,323445
46969,323446
47248,323447
47250,323448
48208,323449
48249,323451
49378,323452
49379,323453
49384,323454
49411,323455
50244,323456
50246,323457
50247,323458
50249,323459
50276,323460
51926,323461
51952,323462
51953,323463
51954,323464
45912,323465
45914,323466
45915,323467
45917,323468
46071,323469
46081,323470
46082,323471
46175,323472
46176,323473
46177,323474
46178,323475
46180,323476
46269,323477
46270,323478
46271,323479
46380,323480
46381,323481
46382,323482
46544,323486
46546,323487
46551,323488
46650,323489
46651,323490
46654,323491
46660,323492
46811,323493
46812,323494
46818,323495
46971,323496
46975,323497
47251,323498
47280,323499
47290,323500
47310,323501
48320,323502
48348,323503
48349,323504
48350,323505
49440,323506
49466,323507
51955,323508
52009,323509
52052,323510
45921,323511
45926,323512
45927,323513
45928,323514
45929,323515
45930,323516
46087,323517
46181,323518
46182,323519
46183,323520
46184,323521
46276,323522
46278,323523
46553,323528
46555,323529
46557,323530
46558,323531
46661,323532
46671,323534
46672,323535
46819,323536
46821,323537
46822,323538
46827,323539
46983,323540
46984,323541
46987,323542
47314,323543
47331,323544
47333,323545
47339,323546
47340,323547
48401,323548
49472,323549
50317,323550
50368,323551
50369,323552
52605,323553
45934,323554
45936,323555
45937,323556
45938,323557
45941,323558
46185,323559
46186,323560
46187,323561
46279,323562
46280,323563
46281,323564
46559,323568
46560,323569
46561,323570
46680,323571
46681,323572
46683,323573
46828,323574
46829,323575
46988,323576
46989,323577
47000,323578
47002,323579
48406,323580
48408,323581
48534,323582
48555,323583
49512,323584
49516,323585
50425,323587
50477,323588
53082,323589
45944,323590
45945,323591
45947,323592
45951,323593
45952,323594
46188,323595
46189,323596
46190,323597
46191,323598
46283,323599
46285,323600
46394,323601
46396,323602
46402,323603
46562,323607
46563,323608
46564,323609
46684,323610
46688,323611
46836,323612
47004,323613
47008,323614
48556,323615
48557,323616
49677,323617
49737,323618
49738,323619
49750,323620
50493,323621
50517,323622
45813,323623
45816,323624
45953,323625
45959,323626
45964,323627
46101,323628
46102,323629
46105,323630
46106,323631
46192,323632
46193,323633
46194,323634
46287,323635
46288,323636
46290,323637
46403,323638
46404,323639
46405,323640
46406,323641
46410,323642
46565,323646
46567,323647
46568,323648
46697,323649
46706,323650
46707,323651
46837,323652
46838,323653
47037,323654
47046,323655
48704,323656
48722,323657
49757,323658
49764,323659
49822,323660
50532,323661
50551,323662
50552,323663
50555,323664
50558,323665
50631,323666
45821,323667
45976,323668
45977,323669
45988,323670
45989,323671
46107,323672
46108,323673
46109,323674
46110,323675
46111,323676
46112,323677
46195,323678
46196,323679
46197,323680
46199,323681
46291,323682
46292,323683
46293,323684
46570,323688
46571,323689
46839,323690
46840,323691
47048,323692
47049,323693
47050,323694
47051,323695
47053,323696
48789,323697
48807,323698
49837,323699
50644,323700
50647,323701
50650,323702
50651,323703
50696,323704
45825,323705
45996,323706
45999,323707
46000,323708
46001,323709
46002,323710
46113,323711
46114,323712
46115,323713
46116,323714
46117,323715
46118,323716
46202,323717
46294,323718
46295,323719
46296,323720
46297,323721
46423,323722
46425,323723
46578,323727
46841,323728
46842,323729
46847,323730
47054,323731
47055,323732
47056,323733
47057,323734
47371,323735
47372,323736
47375,323737
47376,323738
48889,323739
48890,323740
48891,323741
48892,323742
49844,323743
49860,323744
49864,323745
50700,323746
50733,323747
50736,323748
46003,323749
46004,323750
46005,323751
46006,323752
46007,323753
46008,323754
46120,323755
46121,323756
46122,323757
46123,323758
46124,323759
46125,323760
46208,323761
46298,323762
46299,323763
46300,323764
46426,323765
46427,323766
46434,323767
46579,323771
46580,323772
46581,323773
46583,323774
46875,323775
46876,323776
46877,323777
47071,323778
47399,323779
47407,323780
47409,323781
47411,323782
47442,323783
47445,323784
47489,323785
48954,323786
48956,323787
49867,323788
49869,323789
50739,323790
50749,323791
50762,323792
50775,323793
45832,323794
45833,323795
46021,323796
46024,323797
46126,323798
46127,323799
46128,323800
46129,323801
46130,323802
46131,323803
46217,323804
46218,323805
46305,323806
46308,323807
46442,323808
46453,323809
46587,323813
46588,323814
46589,323815
46590,323816
46734,323817
46736,323818
46879,323819
46880,323820
46881,323821
46883,323822
47072,323823
47074,323824
47076,323825
47077,323826
47514,323827
47521,323828
49007,323829
49058,323830
49888,323831
49908,323832
50869,323833
45839,323834
45848,323835
45855,323836
46026,323837
46028,323838
46029,323839
46132,323840
46133,323841
46134,323842
46135,323843
46136,323844
46137,323845
46219,323846
46223,323847
46224,323848
46225,323849
46309,323850
46313,323851
46314,323852
46318,323853
46319,323854
46457,323855
46458,323856
46591,323860
46592,323861
46593,323862
46594,323863
46737,323864
46738,323865
46739,323866
46740,323867
46744,323868
46884,323869
46885,323870
46887,323871
47079,323872
47080,323873
47081,323874
47103,323875
47524,323876
49193,323877
49962,323878
49964,323879
49965,323880
50870,323881
50874,323882
50876,323883
50934,323884
24816,323885
1485,324630
3363,324633
5375,324683
5938,324690
6061,324692
6963,324695
8278,324697
8279,324698
9436,324699
11412,324703
12565,324704
18950,324752
20572,324753
23605,324757
23920,324758
24398,324762
24662,324763
26656,324792
27570,324803
28605,324820
29116,324821
345919,325156
348005,326917
348191,327042
348459,327190
348571,327273
348700,327337
348704,327338
348699,327378
348809,327395
349794,327892
349863,327931
349858,327932
350239,328136
350241,328137
351062,328586
351063,328587
351153,328644
351355,328742
351357,328744
351358,328745
351359,328746
351360,328747
29683,328859
351728,328915
351766,328927
351768,328929
351769,328930
351770,328931
351771,328932
352055,329086
352164,329119
352184,329136
352340,329229
352962,329541
352965,329542
352969,329543
352970,329544
352971,329545
352974,329546
353014,329568
353184,329646
353314,329711
353315,329712
354644,330472
354645,330473
23133,330580
355363,330966
355365,330968
355366,330969
356110,331479
357438,332365
358663,333182
358742,333219
359079,333492
359292,333638
359293,333639
359294,333640
359295,333641
359296,333642
359297,333643
359298,333644
359299,333645
359300,333646
359301,333647
359302,333648
359303,333649
359304,333650
359305,333651
359306,333652
359308,333654
359309,333655
359310,333656
359311,333657
359312,333658
359599,333812
359601,333814
359639,333834
359640,333835
359641,333836
359642,333837
359685,333872
359847,333977
359858,333982
359895,334002
359949,334029
359950,334030
360142,334187
360327,334305
360693,334538
361576,335158
364099,336807
364325,337049
364331,337054
365826,337869
2222,338551
4294,338552
4307,338553
4329,338554
4335,338555
4338,338556
4339,338557
4340,338558
4342,338559
5432,338560
5433,338561
5513,338562
5545,338563
5547,338564
6161,338565
10000,338566
10727,338567
12600,338568
13975,338569
14062,338570
14063,338571
18277,338574
18498,338575
20000,338576
20211,338577
21014,338578
21855,338579
22966,338580
22987,338581
23301,338582
24907,338583
26297,338585
26549,338586
26551,338587
26576,338588
26593,338589
26599,338590
26600,338591
26614,338592
27731,338593
27765,338594
29703,338595
29809,338596
29972,338597
30044,338598
30719,338599
30787,338600
31038,338601
31040,338602
31045,338603
31047,338604
31125,338605
31600,338606
31601,338607
31602,338608
31696,338609
31821,338610
31876,338611
34038,338612
34653,338613
34778,338614
34787,338615
35872,338616
36851,338617
36920,338618
37897,338619
39528,338620
40969,338621
40978,338622
42389,338623
42791,338624
43963,338626
45064,338627
45130,338628
45131,338629
46331,338630
46576,338631
46782,338632
46783,338633
46784,338634
46785,338635
50427,338636
366815,338675
366881,338712
366894,338719
366902,338725
367059,338828
367062,338830
367068,338831
367060,338832
367071,338834
367070,339104
369966,340619
62357,341293
62358,341294
61454,341295
61523,341296
61591,341297
61592,341298
61594,341299
61668,341300
61734,341301
61735,341302
61736,341303
61820,341304
61821,341305
61886,341306
61974,341307
61975,341308
62048,341309
62050,341310
62051,341311
62127,341312
62129,341313
62216,341314
62217,341315
62296,341316
62299,341317
62359,341318
62362,341319
62368,341320
61456,341321
61457,341322
61459,341323
61597,341324
61598,341325
61740,341326
61741,341327
61742,341328
61743,341329
61744,341330
61745,341331
61746,341332
61822,341333
61823,341334
61824,341335
61825,341336
61826,341337
61888,341338
61978,341339
62052,341340
62054,341341
62055,341342
62131,341343
62133,341344
62300,341345
62372,341346
62374,341347
61460,341348
61461,341349
61462,341350
61676,341351
61677,341352
61747,341353
61750,341354
61751,341355
61889,341356
61983,341357
61984,341358
61986,341359
62057,341360
62058,341361
62134,341362
62136,341363
62234,341364
62239,341365
62306,341366
62308,341367
62375,341368
62377,341369
62378,341370
62379,341371
62435,341372
61464,341373
61465,341374
61602,341375
61603,341376
61756,341377
61833,341378
61893,341379
61894,341380
61895,341381
61990,341382
61991,341383
62138,341384
62139,341385
62241,341387
62242,341388
62310,341389
62312,341390
62315,341391
62380,341392
62381,341393
61451,341394
62439,341395
61467,341396
61606,341397
61607,341398
61682,341399
61683,341400
61684,341401
61764,341402
61768,341403
61834,341404
61835,341405
61896,341406
61993,341407
62067,341408
62148,341409
62249,341410
62316,341411
62317,341412
62382,341413
62383,341414
62442,341415
62443,341416
62444,341417
61471,341418
61472,341419
61897,341420
61547,341421
61611,341422
61685,341423
61769,341424
61837,341425
61838,341426
61840,341427
61901,341428
